bookrow_id,bookstoreid,storeid,storenumber,storedisplayname,termname,campusname,department,departmentname,coursename,section,sectionname,instructor,schoolname,bookimage,title,edition,author,isbn,materialtype,requirementtype,publisher,publishercode,copyrightyear,pricerangedisplay,booklink,store_url,user_guid,course_codes,created_on,last_updated_on,file_code
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUR,Nursing,Obstetrics,01A,,Teresa Housley,Mercy College of Health Science,,"Lippincott CoursePoint+ Enhanced for Ricci, Kyle & Carman's Maternity and Pediatric Nursing",4,"Susan Ricci, Teresa Kyle, Susan Carman",9781975156794,,req,Lippincott,,,300.00,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUR,Nursing,Info & Finan Mgmt in Nursing,01,,Theresa Smith,Mercy College of Health Science,,Financial Management for Nurse Managers and Executives,5,"Finkler, Steven A., Jones, Cheryl Bland, Mose, Jason, Kovner, Christine Tassone",9780323415163,,req,Elsevier Australia,,2018-03-01,0.00,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUR,Nursing,Info & Finan Mgmt in Nursing,01,,Theresa Smith,Mercy College of Health Science,,Publication Manual of the American Psychological Association,7,American Psychological Association,9781433832161,,req,American Psychological Association,,2019-10-01,31.99,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUR,Nursing,Info & Finan Mgmt in Nursing,01,,Theresa Smith,Mercy College of Health Science,,Health Informatics : An Interprofessional Approach,2,"Nelson, Ramona, Staggers, Nancy",9780323402316,,req,Elsevier - Health Sciences Division,,2017-02-01,97.98,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUR,Nursing,Intro to Research,01,,Rita Million,Mercy College of Health Science,,Publication Manual of the American Psychological Association,7,American Psychological Association,9781433832161,,req,American Psychological Association,,2019-10-01,31.99,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUR,Nursing,Intro to Research,01,,Rita Million,Mercy College of Health Science,,Nursing Research : Methods and Critical Appraisal for Evidence-Based Practice,10,"LoBiondo-Wood, Geri, Haber, Judith",9780323762915,,req,Elsevier - Health Sciences Division,,2021-09-21,101.99,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUR,Nursing,Health Policy & Advocacy,01A,,Robin Lindsay,Mercy College of Health Science,,Nurses Making Policy : From Bedside to Boardroom,,"Patton, Rebecca M., Zalon, Margarete L., Ludwick, Ruth",9780826142221,,req,"Springer Publishing Company, Incorporated",,2018-07-01,0.00,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUR,Nursing,Health Policy & Advocacy,01A,,Robin Lindsay,Mercy College of Health Science,,Publication Manual of the American Psychological Association,7,American Psychological Association,9781433832161,,opt,American Psychological Association,,2019-10-01,31.99,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUR,Nursing,Concepts of Nursing Leadership,01,,Kristopher Siefken,Mercy College of Health Science,,Lippincott CoursePoint Enhanced for Huston: Leadership Roles and Management Functions in Nursing (12-Month Access),,Carol Huston,9781975215255,,req,Lippincott,,,0.00,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUR,Nursing,Adv Concepts of Nursing Pract,01,,Kristopher Siefken,Mercy College of Health Science,,Lippincott CoursePoint+ Enhanced (24 Months) for Brunner & Suddarth's Textbook of Medical-Surgical Nursing,,Brunner & Suddarth,9781975186814,,req,LippincottDIGITAL,,,300.00,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUR,Nursing,Capstone II,01,,Jennifer Wieland,Mercy College of Health Science,,Lippincott CoursePoint+ Enhanced for Brunner and Suddarth's Textbook of Medical-Surgical Nursing,,"Hinkle, Janice L., Cheever, Kerry H.",9781975124502,,req,Lippincott Williams & Wilkins,,,300.00,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NSGA,Nursing - ASN,Nursing Care Life Span I,01,,Katie Dean,Mercy College of Health Science,,Lippincott CoursePoint+ Enhanced (24 Months) for Brunner & Suddarth's Textbook of Medical-Surgical Nursing,,Brunner & Suddarth,9781975186814,,req,LippincottDIGITAL,,,300.00,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NSGA,Nursing - ASN,Nursing Care Life Span II,01,,Felicia Rodriguez,Mercy College of Health Science,,Brunner and Suddarth's Textbook of Medical-Surgical Nursing,15,"Hinkle, Janice L., Cheever, Kerry H., Overbaugh, Kristen",9781975161033,,req,Lippincott Williams & Wilkins,,2021-10-12,184.99,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NSGA,Nursing - ASN,Role Transition to Prof Prac,01,,Christa Knoll,Mercy College of Health Science,,Lippincott CoursePoint+ Enhanced (24 Months) for Brunner & Suddarth's Textbook of Medical-Surgical Nursing,,Brunner & Suddarth,9781975186814,,req,LippincottDIGITAL,,,300.00,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NSGA,Nursing - ASN,Role Transition to Prof Prac,01,,Christa Knoll,Mercy College of Health Science,,Nursing Leadership and Management,5,"Ati, LLC Assessment Technologies Institute Staff, Knippa, Audrey",9781933107790,,req,"Assessment Technologies Institute, LLC",,2010-01-01,0.00,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NSGA,Nursing - ASN,Role Transition to Prof Prac,01,,Christa Knoll,Mercy College of Health Science,,RN Adult Medical Surgical Nursing,8,ATI Nursing Education Staff,9781933107769,,req,"Assessment Technologies Institute, LLC",,,0.00,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NSGA,Nursing - ASN,Caring Diverse Hlth Care Env,01,,"Joseph Moravec, Jolynn Ernst",Mercy College of Health Science,,Caring for Patients from Different Cultures,4,Geri-Ann Galanti,9780812220315,,req,University of Pennsylvania Press,,2008-07-01,19.95,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NSGA,Nursing - ASN,Caring Diverse Hlth Care Env,01,,"Joseph Moravec, Jolynn Ernst",Mercy College of Health Science,,Radical Loving Care Building the Healing Hospital in America,,Erie Chapman,9780974736600,,req,Erie Chapman Foundation,,2003-09-30,15.00,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Pharmacology,01A,,Mylissa Belieu,Mercy College of Health Science,,2023 Lippincott Pocket Drug Guide for Nurses,11,Lippincott Williams &  Wilkins,9781975198602,,req,Lippincott Williams & Wilkins,,2022-10-15,24.99,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Pharmacology,01B,,Mylissa Belieu,Mercy College of Health Science,,2023 Lippincott Pocket Drug Guide for Nurses,11,Lippincott Williams &  Wilkins,9781975198602,,req,Lippincott Williams & Wilkins,,2022-10-15,24.99,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Pharmacology,IC,,Mylissa Belieu,Mercy College of Health Science,,2023 Lippincott Pocket Drug Guide for Nurses,11,Lippincott Williams &  Wilkins,9781975198602,,opt,Lippincott Williams & Wilkins,,2022-10-15,24.99,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Holistic Assessment in Nursing,01A,,"Lisa Martin, Suzanne Merrick",Mercy College of Health Science,,Lippincott CoursePoint Enhanced for Weber's Health Assessment in Nursing (12 months),,"Janet Weber RN, EdD, Jane Kelley RN, EdD",9781975187453,,req,LippincottDIGITAL,,,160.00,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Holistic Assessment in Nursing,01B,,"Lisa Martin, Suzanne Merrick",Mercy College of Health Science,,Lippincott CoursePoint Enhanced for Weber's Health Assessment in Nursing (12 months),,"Janet Weber RN, EdD, Jane Kelley RN, EdD",9781975187453,,req,LippincottDIGITAL,,,160.00,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Holistic Assessment in Nursing,01C,,"Lisa Martin, Suzanne Merrick",Mercy College of Health Science,,Lippincott CoursePoint Enhanced for Weber's Health Assessment in Nursing (12 months),,"Janet Weber RN, EdD, Jane Kelley RN, EdD",9781975187453,,req,LippincottDIGITAL,,,160.00,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Holistic Assessment in Nursing,01D,,"Lisa Martin, Suzanne Merrick",Mercy College of Health Science,,Lippincott CoursePoint Enhanced for Weber's Health Assessment in Nursing (12 months),,"Janet Weber RN, EdD, Jane Kelley RN, EdD",9781975187453,,req,LippincottDIGITAL,,,160.00,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Holistic Assessment in Nursing,IC-1A,,Lisa Martin,Mercy College of Health Science,,Lippincott CoursePoint Enhanced for Weber's Health Assessment in Nursing (12 months),,"Janet Weber RN, EdD, Jane Kelley RN, EdD",9781975187453,,req,LippincottDIGITAL,,,160.00,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Holistic Assessment in Nursing,IC-1B,,Lisa Martin,Mercy College of Health Science,,Lippincott CoursePoint Enhanced for Weber's Health Assessment in Nursing (12 months),,"Janet Weber RN, EdD, Jane Kelley RN, EdD",9781975187453,,req,LippincottDIGITAL,,,160.00,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Pathophysiology,01A,,"Halle Haedtke, Jodi Aldrich",Mercy College of Health Science,,Gould's Pathophysiology for the Health Professions,7,"VanMeter, Karin C., Hubert, Robert J.",9780323792882,,req,Elsevier - Health Sciences Division,,2022-02-01,124.99,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Pathophysiology,01B,,"Halle Haedtke, Jodi Aldrich",Mercy College of Health Science,,Gould's Pathophysiology for the Health Professions,7,"VanMeter, Karin C., Hubert, Robert J.",9780323792882,,req,Elsevier - Health Sciences Division,,2022-02-01,124.99,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Pathophysiology,IC,,"Halle Haedtke, Jodi Aldrich",Mercy College of Health Science,,Gould's Pathophysiology for the Health Professions,7,"VanMeter, Karin C., Hubert, Robert J.",9780323792882,,req,Elsevier - Health Sciences Division,,2022-02-01,124.99,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,History and Trends in Nursing,01A,,Theresa Smith,Mercy College of Health Science,,Publication Manual of the American Psychological Association,7,American Psychological Association,9781433832161,,req,American Psychological Association,,2019-10-01,31.99,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,History and Trends in Nursing,01A,,Theresa Smith,Mercy College of Health Science,,"The Florence Prescription : From Accountability to Ownership, Third Edition",,"Tye, Joe",9781887511438,,req,"Paradox Twenty One, Incorporated",,2017-07-14,19.95,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,History and Trends in Nursing,01B,,Theresa Smith,Mercy College of Health Science,,Publication Manual of the American Psychological Association,7,American Psychological Association,9781433832161,,req,American Psychological Association,,2019-10-01,31.99,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,History and Trends in Nursing,01B,,Theresa Smith,Mercy College of Health Science,,"The Florence Prescription : From Accountability to Ownership, Third Edition",,"Tye, Joe",9781887511438,,req,"Paradox Twenty One, Incorporated",,2017-07-14,19.95,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Research,01A,,Rita Million,Mercy College of Health Science,,Nursing Research : Methods and Critical Appraisal for Evidence-Based Practice,10,"LoBiondo-Wood, Geri, Haber, Judith",9780323762915,,req,Elsevier - Health Sciences Division,,2021-09-21,101.99,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Research,01A,,Rita Million,Mercy College of Health Science,,Publication Manual of the American Psychological Association,7,"
",9781433832154,,req,American Psychological Association,,2019-10-01,54.99,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Research,01B,,Rita Million,Mercy College of Health Science,,Nursing Research : Methods and Critical Appraisal for Evidence-Based Practice,10,"LoBiondo-Wood, Geri, Haber, Judith",9780323762915,,req,Elsevier - Health Sciences Division,,2021-09-21,101.99,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Research,01B,,Rita Million,Mercy College of Health Science,,Publication Manual of the American Psychological Association,7,"
",9781433832154,,req,American Psychological Association,,2019-10-01,54.99,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Nursing I,01A,,"Carrie Hollerud, Mylissa Belieu",Mercy College of Health Science,,Lippincott CoursePoint Enhanced for Honan's Focus on Adult Health: Medical-Surgical Nursing,2,Linda Honan,9781975137007,,req,LWW,,,0.00,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Nursing I,01B,,"Carrie Hollerud, Katherine Lester",Mercy College of Health Science,,Lippincott CoursePoint Enhanced for Honan's Focus on Adult Health: Medical-Surgical Nursing,2,Linda Honan,9781975137007,,req,LWW,,,0.00,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Family Health,01A,,"Jennifer Wieland, Jolynn Ernst",Mercy College of Health Science,,"Lippincott CoursePoint Enhanced for Ricci, Kyle & Carman's Maternity and Pediatric Nursing",4,Susan Ricci; Teresa Kyle; Susan Carman,9781975156695,,req,Lippincott Digital,,,0.00,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Family Health,01B,,"Jolynn Ernst, Katie Dean",Mercy College of Health Science,,"Lippincott CoursePoint Enhanced for Ricci, Kyle & Carman's Maternity and Pediatric Nursing",4,Susan Ricci; Teresa Kyle; Susan Carman,9781975156695,,req,Lippincott Digital,,,0.00,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Nursing II,01A,,Robin Lindsay,Mercy College of Health Science,,Lippincott CoursePoint Enhanced for Honan's Focus on Adult Health: Medical-Surgical Nursing,2,Linda Honan,9781975137007,,req,LWW,,,0.00,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Nursing II,01B,,Mylissa Belieu,Mercy College of Health Science,,Lippincott CoursePoint Enhanced for Honan's Focus on Adult Health: Medical-Surgical Nursing,2,Linda Honan,9781975137007,,req,LWW,,,0.00,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,"Info,HC Policy,Finan & Reg",01A,,Kristopher Siefken,Mercy College of Health Science,,Financial Management for Nurse Managers and Executives,5,"Finkler, Steven A., Jones, Cheryl Bland, Mose, Jason, Kovner, Christine Tassone",9780323415163,,req,Elsevier Australia,,2018-03-01,0.00,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,"Info,HC Policy,Finan & Reg",01A,,Kristopher Siefken,Mercy College of Health Science,,Health Informatics : An Interprofessional Approach,2,"Nelson, Ramona, Staggers, Nancy",9780323402316,,req,Elsevier - Health Sciences Division,,2017-02-01,97.98,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,"Info,HC Policy,Finan & Reg",01B,,Kristopher Siefken,Mercy College of Health Science,,Financial Management for Nurse Managers and Executives,5,"Finkler, Steven A., Jones, Cheryl Bland, Mose, Jason, Kovner, Christine Tassone",9780323415163,,req,Elsevier Australia,,2018-03-01,0.00,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,"Info,HC Policy,Finan & Reg",01B,,Kristopher Siefken,Mercy College of Health Science,,Health Informatics : An Interprofessional Approach,2,"Nelson, Ramona, Staggers, Nancy",9780323402316,,req,Elsevier - Health Sciences Division,,2017-02-01,97.98,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Nursing III,01A,,Katharyn Nunez,Mercy College of Health Science,,Lippincott CoursePoint Enhanced for Honan's Focus on Adult Health: Medical-Surgical Nursing,2,Linda Honan,9781975137007,,req,LWW,,,0.00,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Nursing III,01B,,Katharyn Nunez,Mercy College of Health Science,,Lippincott CoursePoint Enhanced for Honan's Focus on Adult Health: Medical-Surgical Nursing,2,Linda Honan,9781975137007,,req,LWW,,,0.00,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Gerontology,01A,,Beth Moss,Mercy College of Health Science,,Lippincott CoursePoint+ Enhanced for Eliopoulos: Gerontological Nursing,10,"Charlotte Eliopoulos RNC, MPH, PhD",9781975177706,,req,Lippincott,,,233.33,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Gerontology,01B,,Beth Moss,Mercy College of Health Science,,Lippincott CoursePoint+ Enhanced for Eliopoulos: Gerontological Nursing,10,"Charlotte Eliopoulos RNC, MPH, PhD",9781975177706,,req,Lippincott,,,233.33,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Gerontology,IC01,,Beth Moss,Mercy College of Health Science,,Lippincott CoursePoint+ Enhanced for Eliopoulos: Gerontological Nursing,10,"Charlotte Eliopoulos RNC, MPH, PhD",9781975177706,,req,Lippincott,,,233.33,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Complex Care in Nursing Prac,01A,,Felicia Rodriguez,Mercy College of Health Science,,Focus on Adult Health : Medical-Surgical Nursing,2,"Honan, Linda",9781496349286,,req,Lippincott Williams & Wilkins,,2018-02-01,184.99,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NUA,Nursing BSN-Accl,Complex Care in Nursing Prac,01B,,Felicia Rodriguez,Mercy College of Health Science,,Focus on Adult Health : Medical-Surgical Nursing,2,"Honan, Linda",9781496349286,,req,Lippincott Williams & Wilkins,,2018-02-01,184.99,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NMS,Nursing MS,Clin Prevention and Pop Hlth,01,,Jennifer Wing,Mercy College of Health Science,,Public Health Nursing: Practicing Population-Based Care,3,"Truglio-Londrigan, Marie, Lewenson, Sandra B.",9781284121292,,req,"Jones & Bartlett Learning, LLC",,2017-07-15,117.95,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NMS,Nursing MS,Evidence-Based Mgmt & Qual Imp,01,,Kristopher Siefken,Mercy College of Health Science,,McLaughlin and Kaluzny's Continuous Quality Improvement in Health Care,5,"Sollecito, William A., Johnson, Julie K.",9781284126594,,req,"Jones & Bartlett Learning, LLC",,2018-09-17,98.95,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,NMS,Nursing MS,Evidence-Based Mgmt & Qual Imp,01,,Kristopher Siefken,Mercy College of Health Science,,Quality Improvement,2,Anita Finkelman,9781284206531,,req,Jones & Bartlett Learning,,2020-12-03,87.95,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,PTA,Physical Therapist Assistant,Fund of Phys Therapy (w/ Lab),01,,Susan Bravard,Mercy College of Health Science,,Documentation Basics for the Physical Therapist Assistant,3,"Erickson, Mia, McKnight, Becky",9781630914028,,req,"SLACK, Incorporated",,2017-11-15,64.95,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,PTA,Physical Therapist Assistant,Fund of Phys Therapy (w/ Lab),01,,Susan Bravard,Mercy College of Health Science,,Pierson and Fairchild's Principles and Techniques of Patient Care,7,"Fairchild, Sheryl L., O'Shea, Roberta Kuchler",9780323720885,,req,Elsevier - Health Sciences Division,,2022-05-02,114.99,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,PTA,Physical Therapist Assistant,PTA Kinesiology (with Lab),01,,Susan Bravard,Mercy College of Health Science,,"Trail Guide to the Body : A Hands-On Guide to Locating Muscles, Bones and More",6,"Biel, Andrew",9780998785066,,req,Books of Discovery,,2019-07-01,82.95,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,PTA,Physical Therapist Assistant,PTA Kinesiology (with Lab),01,,Susan Bravard,Mercy College of Health Science,,Essentials of Kinesiology for the Physical Therapist Assistant,3,"Mansfield, Paul Jackson, Neumann, Donald A.",9780323544986,,req,Elsevier - Health Sciences Division,,2018-12-03,76.99,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,PTA,Physical Therapist Assistant,Essential Skills in Phys Thp I,01,,Alissa Thompson,Mercy College of Health Science,,Daniels and Worthingham's Muscle Testing : Techniques of Manual Examination and Performance Testing,10th,"Dale Avers, Marybeth Brown",9780323569149,,req,Elsevier - Health Sciences Division,,2018-09-01,113.99,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,PTA,Physical Therapist Assistant,Essential Skills in Phys Thp I,01,,Alissa Thompson,Mercy College of Health Science,,Measurement of Joint Motion,5,Cynthia Norkin,9780803645660,,req,"Davis Company, F. A.",,,74.95,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
,1133,,,mchs,Fall 2023,Mercy College of Health Science,PTA,Physical Therapist Assistant,Essential Skills in Phys Thp I,01,,Alissa Thompson,Mercy College of Health Science,,Physical Rehabilitation for the Physical Therapist Assistant,,"Cameron, Michelle",9781437708066,,req,Elsevier,,2010-10-05,73.95,,https://mchs.textbookx.com/institutiol/index.php,,,2023-10-9 15:35:15,2023-10-9 15:35:15,
